categoryId;description;id;name;oldprice;param;picture;price;url;vendor
Женское/Одежда/Платья и юбки;90% шерсть 10% кашемир;1356705;Платье Lacoste;21980.00;Артикул:EF1930|Категория:Платья и юбки|Размер:34, 36, 38, 40|Цвет:белый,салатовый|Пол:Женский;https://lacoste.ru/upload/photo/1476/EF193030Y.jpg;15386.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fplatya-i-yubki-zhenshchiny%2Fplate_lacoste_289_color_30Y%2F&i=5;Lacoste
Женское/Одежда/Платья и юбки;90% шерсть 10% кашемир;1356704;Платье Lacoste;21980.00;Артикул:EF1930|Категория:Платья и юбки|Размер:34, 36, 38, 40|Цвет:тёмно-синий|Пол:Женский;https://lacoste.ru/upload/photo/1476/EF193030N.jpg;15386.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fplatya-i-yubki-zhenshchiny%2Fplate_lacoste_289_color_30N%2F&i=5;Lacoste
Женское/Обувь/Слипоны;Верх-100%хлопок,подкладка-100%хлопок,низ-100%резина;1356788;Слипоны Lacoste Marice;7980.00;Артикул:732SPW0142|Категория:Слипоны|Размер:3, 4, 6, 35, 45, 55, 65|Цвет:белый|Пол:Женский;https://lacoste.ru/upload/photo/1476/732SPW0142001.jpg;5586.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fslipony_zhenshchiny%2Fslipony_lacoste_marice_bl_2_color_001%2F&i=5;Lacoste
Женское/Одежда/Брюки и шорты;88% хлопок 8% полиэстер 4% эластан;1353744;Женские облигающие джинсы Lacoste Skinny Fit;18980.00;Артикул:HF2104P|Категория:Брюки и шорты|Размер:24, 26, 28|Цвет:тёмно-синий|Пол:Женский;https://lacoste.ru/upload/photo/1476/HF2104P04L.jpg;13286.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fbryuki-i-shorty-zhenshchiny%2Fzhenskie_obligayushchie_dzhinsy_lacoste_skinny_fit_color_04L%2F&i=5;Lacoste
Женское/Одежда/Платья и юбки;65% хлопок 23% вискоза 12% полиамид;1354539;Платье Lacoste;19980.00;Артикул:EF1906|Категория:Платья и юбки|Размер:34, 36, 38, 40|Цвет:многоцветный|Пол:Женский;https://lacoste.ru/upload/photo/1476/EF190606M.jpg;13986.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fplatya-i-yubki-zhenshchiny%2Fplate_lacoste_326_color_06M%2F&i=5;Lacoste
Мужское/Одежда/Поло;100% хлопок;1489912;Поло Lacoste;19980.00;Артикул:PH9727|Категория:Поло|Размер:3, 4, 5|Цвет:белый|Пол:Мужской;https://lacoste.ru/upload/photo/1476/PH9727001.jpg;13986.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fpolo-muzh%2Fpolo_lacoste_592_color_001%2F&i=5;Lacoste
Мужское/Одежда/Поло;100% хлопок;1466628;Поло Lacoste;19980.00;Артикул:PH9719|Категория:Поло|Размер:3, 4|Цвет:зелёный|Пол:Мужской;https://lacoste.ru/upload/photo/1476/PH9719R57.jpg;13986.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fpolo-muzh%2Fpolo_lacoste_591_color_R57%2F&i=5;Lacoste
Женское/Одежда/Платья и юбки;100% лиоцелл;1353502;Платье Lacoste;18980.00;Артикул:EF0057|Категория:Платья и юбки|Размер:34, 36, 38|Цвет:тёмно-синий|Пол:Женский;https://lacoste.ru/upload/photo/1476/EF005757L.jpg;13286.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fplatya-i-yubki-zhenshchiny%2Fplate_lacoste_410_color_57L%2F&i=5;Lacoste
Мужское/Одежда/Рубашки;100%лён/95%хлопок5%эластан;1353298;Льняная рубашка Lacoste  L!VE;16980.00;Артикул:CH0056|Категория:Рубашки|Размер:39, 45|Цвет:многоцветный|Пол:Мужской;https://lacoste.ru/upload/photo/1476/CH005656A.jpg;11886.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Frubashki-muzhchiny%2Flnyanaya_rubashka_lacoste_l_ve_1_color_56A%2F&i=5;Lacoste
Женское/Одежда/Платья и юбки;100% хлопок;1354997;Платье Lacoste;24980.00;Артикул:EF8044|Категория:Платья и юбки|Размер:L, M, S|Цвет:тёмно-синий|Пол:Женский;https://lacoste.ru/upload/photo/1476/EF8044F9F.jpg;17486.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fplatya-i-yubki-zhenshchiny%2Fplate_lacoste_430_color_F9F%2F&i=5;Lacoste
Женское/Одежда/Платья и юбки;100% тенсель;1355337;Платье Lacoste;18980.00;Артикул:EF0051|Категория:Платья и юбки|Размер:34, 36, 38|Цвет:тёмно-синий|Пол:Женский;https://lacoste.ru/upload/photo/1476/EF005151L.jpg;13286.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fplatya-i-yubki-zhenshchiny%2Fplate_lacoste_412_color_51L%2F&i=5;Lacoste
Женское/Одежда/Платья и юбки;55% лен 45% вискоза;1352687;Платье Lacoste;23980.00;Артикул:EF0123R|Категория:Платья и юбки|Размер:34, 36, 38, 40, 42|Цвет:тёмно-синий|Пол:Женский;https://lacoste.ru/upload/photo/1476/EF0123R23Y.jpg;16786.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fplatya-i-yubki-zhenshchiny%2Fplate_lacoste_504_color_23Y%2F&i=5;Lacoste
Женское/Одежда/Блузы и рубашки;100%лен;1352680;Льняная рубашка Lacoste;14480.00;Артикул:CF0102|Категория:Рубашки|Размер:34, 36, 38, 40, 42|Цвет:голубой|Пол:Женский;https://lacoste.ru/upload/photo/1476/CF010202M.jpg;10136.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fbluzy-i-rubashki-zhenshchiny%2Flnyanaya_rubashka_lacoste_1_color_02M%2F&i=5;Lacoste
Женское/Одежда/Платья и юбки;55% лен 45% вискоза;1352688;Платье Lacoste;23980.00;Артикул:EF0123R|Категория:Платья и юбки|Размер:34, 36, 38, 40, 42|Цвет:тёмно-синий|Пол:Женский;https://lacoste.ru/upload/photo/1476/EF0123R23L.jpg;16786.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fplatya-i-yubki-zhenshchiny%2Fplate_lacoste_504_color_23L%2F&i=5;Lacoste
Мужское/Одежда/Поло;100% хлопок;1394011;Поло Lacoste;19980.00;Артикул:PH9719|Категория:Поло|Размер:3, 4|Цвет:красный|Пол:Мужской;https://lacoste.ru/upload/photo/1476/PH9719YZM.jpg;13986.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fpolo-muzh%2Fpolo_lacoste_591_color_YZM%2F&i=5;Lacoste
Мужское/Одежда/Нижнее белье и шорты;98% хлопок 2% эластан;1355792;Мужские бермуды Lacoste L!VE Slim Fit;10480.00;Артикул:FH9542|Категория:Нижнее бельё и шорты|Размер:40, 42, 48|Цвет:бежевый|Пол:Мужской;https://lacoste.ru/upload/photo/1476/FH9542166.jpg;7336.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fnizhnee_bele_i_shorty_muzhchiny%2Fmuzhskie_bermudy_lacoste_l_ve_slim_fit_color_166%2F&i=5;Lacoste
Женское/Одежда/Платья и юбки;100% хлопок;1357243;Платье Lacoste;19980.00;Артикул:EF0816|Категория:Платья и юбки|Размер:34, 36, 38, 40, 42|Цвет:тёмно-синий|Пол:Женский;https://lacoste.ru/upload/photo/1476/EF081616M.jpg;13986.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fplatya-i-yubki-zhenshchiny%2Fplate_lacoste_286_color_16M%2F&i=5;Lacoste
Мужское/Одежда/Рубашки;100% лён;1353896;Мужская льнаная рубашка Lacoste Regular Fit;17980.00;Артикул:CH4990|Категория:Рубашки|Размер:39, 41|Цвет:синий|Пол:Мужской;https://lacoste.ru/upload/photo/1476/CH4990HJM.jpg;12586.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Frubashki-muzhchiny%2Fmuzhskaya_lnanaya_rubashka_lacoste_regular_fit_color_HJM%2F&i=5;Lacoste
Женское/Одежда/Брюки и шорты;65%тенсель35%хлопок;1353305;Шорты Lacoste;9980.00;Артикул:GF0042|Категория:Брюки и шорты|Размер:32, 34, 36, 38, 40|Цвет:тёмно-синий|Пол:Женский;https://lacoste.ru/upload/photo/1476/GF004242L.jpg;6986.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fbryuki-i-shorty-zhenshchiny%2Fshorty_lacoste_76_color_42L%2F&i=5;Lacoste
Мужское/Одежда/Поло;100% хлопок;1467032;Поло Lacoste;13980.00;Артикул:PH1868|Категория:Поло|Размер:3, 4, 5, 6|Цвет:белый|Пол:Мужской;https://lacoste.ru/upload/photo/1476/PH1868001.jpg;9786.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fpolo-muzh%2Fpolo_lacoste_510_color_001%2F&i=5;Lacoste
Мужское/Одежда/Поло;74% хлопок 26% лён;1467038;Поло Lacoste;15480.00;Артикул:PH9729|Категория:Поло|Размер:2, 3, 4, 5, 6, 7, 8|Цвет:жёлтый|Пол:Мужской;https://lacoste.ru/upload/photo/1476/PH9729GLD.jpg;10836.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fpolo-muzh%2Fpolo_lacoste_594_color_GLD%2F&i=5;Lacoste
Мужское/Одежда/Поло;74% хлопок 26% лён;1477934;Поло Lacoste;15480.00;Артикул:PH9729|Категория:Поло|Размер:2, 3, 4, 5|Цвет:серый|Пол:Мужской;https://lacoste.ru/upload/photo/1476/PH9729BEB.jpg;10836.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fpolo-muzh%2Fpolo_lacoste_594_color_BEB%2F&i=5;Lacoste
Женское/Одежда/Брюки и шорты;98% хлопок 2% эластан;1394349;Шорты Lacoste;12480.00;Артикул:GF0109|Категория:Брюки и шорты|Размер:34, 36, 38, 40|Цвет:тёмно-синий|Пол:Женский;https://lacoste.ru/upload/photo/1476/GF010909L.jpg;8736.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fbryuki-i-shorty-zhenshchiny%2Fshorty_lacoste_132_color_09L%2F&i=5;Lacoste
Женское/Одежда/Брюки и шорты;98% хлопок 2% эластан;1394346;Шорты Lacoste;12480.00;Артикул:GF0109|Категория:Брюки и шорты|Размер:34, 36, 38, 40|Цвет:белый|Пол:Женский;https://lacoste.ru/upload/photo/1476/GF010909B.jpg;8736.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fbryuki-i-shorty-zhenshchiny%2Fshorty_lacoste_132_color_09B%2F&i=5;Lacoste
Мужское/Одежда/Нижнее белье и шорты;100% полиэстер /  Данный товар возврау не подлежит;1354664;Купальные шорты Lacoste;12980.00;Артикул:MH9390|Категория:Нижнее бельё и шорты|Размер:S|Цвет:красный|Пол:Мужской;https://lacoste.ru/upload/photo/1476/MH9390HC3.jpg;9086.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fnizhnee_bele_i_shorty_muzhchiny%2Fkupalnye_shorty_lacoste_85_color_HC3%2F&i=5;Lacoste
Женское/Одежда/Свитеры;51% хлопок 37% вискоза 12% полиамид;1352984;Свитер Lacoste L!VE;19980.00;Артикул:AF1283|Категория:Свитеры|Размер:34, 36, 38, 40|Цвет:тёмно-синий|Пол:Женский;https://lacoste.ru/upload/photo/1476/AF1283DR1.jpg;13986.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fsvitery-zhenshchiny%2Fsviter_lacoste_l_ve_4_color_DR1%2F&i=5;Lacoste
Мужское/Одежда/Брюки;98% хлопок 2% эластан;1392161;Мужские летние джинсы Lacoste Slim fit;16480.00;Артикул:HH2750|Категория:Брюки|Размер:3334, 3432, 3434|Цвет:молочный|Пол:Мужской;https://lacoste.ru/upload/photo/1476/HH275070V.jpg;11536.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fbryuki-muzhchiny%2Fmuzhskie_letnie_dzhinsy_lacoste_slim_fit_color_70V%2F&i=5;Lacoste
Женское/Одежда/Блузы и рубашки;100%лен;1352678;Льняная рубашка Lacoste;14480.00;Артикул:CF0102|Категория:Рубашки|Размер:34, 36, 38, 40, 42|Цвет:белый|Пол:Женский;https://lacoste.ru/upload/photo/1476/CF010202B.jpg;10136.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fbluzy-i-rubashki-zhenshchiny%2Flnyanaya_rubashka_lacoste_1_color_02B%2F&i=5;Lacoste
Мужское/Одежда/Нижнее белье и шорты;100% полиамид /  Данный товар возврау не подлежит;1466861;Купальные шорты Lacoste;9980.00;Артикул:MH0905|Категория:Нижнее бельё и шорты|Размер:S, XL|Цвет:чёрный|Пол:Мужской;https://lacoste.ru/upload/photo/1476/MH090505S.jpg;6986.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fnizhnee_bele_i_shorty_muzhchiny%2Fkupalnye_shorty_lacoste_74_color_05S%2F&i=5;Lacoste
Женское/Одежда/Платья и юбки;100% лиоцелл;1354159;Платье Lacoste;23980.00;Артикул:EF0125|Категория:Платья и юбки|Размер:34, 36, 38, 40, 42, 46|Цвет:тёмно-синий|Пол:Женский;https://lacoste.ru/upload/photo/1476/EF012525D.jpg;16786.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fplatya-i-yubki-zhenshchiny%2Fplate_lacoste_481_color_25D%2F&i=5;Lacoste
Женское/Одежда/Блузы и рубашки;54% вискоза 46% хлопок;1352725;Рубашка Lacoste;11980.00;Артикул:CF0105|Категория:Блузы и рубашки|Размер:34, 36|Цвет:чёрный|Пол:Женский;https://lacoste.ru/upload/photo/1476/CF010505H.jpg;8386.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fbluzy-i-rubashki-zhenshchiny%2Frubashka_lacoste_460_color_05H%2F&i=5;Lacoste
Женское/Одежда/Платья и юбки;100% хлопок;1353630;Платье Lacoste;17480.00;Артикул:EF0821|Категория:Платья и юбки|Размер:40|Цвет:синий,зелёный|Пол:Женский;https://lacoste.ru/upload/photo/1476/EF082121L.jpg;12236.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fplatya-i-yubki-zhenshchiny%2Fplate_lacoste_250_color_21L%2F&i=5;Lacoste
Женское/Одежда/Платья и юбки;100% лён;1352728;Платье Lacoste;23980.00;Артикул:EF0115|Категория:Платья и юбки|Размер:34, 36|Цвет:молочный|Пол:Женский;https://lacoste.ru/upload/photo/1476/EF011515K.jpg;16786.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fplatya-i-yubki-zhenshchiny%2Fplate_lacoste_513_color_15K%2F&i=5;Lacoste
Женское/Одежда/Платья и юбки;100% лиоцелл;1354160;Платье Lacoste;23980.00;Артикул:EF0125|Категория:Платья и юбки|Размер:32, 34, 36, 38, 40, 42|Цвет:тёмно-синий|Пол:Женский;https://lacoste.ru/upload/photo/1476/EF012525L.jpg;16786.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fplatya-i-yubki-zhenshchiny%2Fplate_lacoste_481_color_25L%2F&i=5;Lacoste
Мужское/Обувь/Кеды;Верх - 95% канвас (полиэстер) 5% коровья кожа,подкладка - 100% канвас (полиэстер), низ - 100% резина;1677885;Кеды Lacoste GRIPSHOT;12980.00;Артикул:741CMA0067|Категория:Кеды|Размер:7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5|Цвет:белый|Пол:Мужской;https://lacoste.ru/upload/photo/1476/741CMA006765T.jpg;9086.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-obuv-muzhchiny%2Fkedy_lacoste_gripshot_0921_3_cma_color_65T%2F&i=5;Lacoste
Мужское/Одежда/Поло;100% полиэстер;1679748;Мужское поло Lacoste SPORT;15480.00;Артикул:DH0866|Категория:Поло|Размер:7|Цвет:белый|Пол:Мужской;https://lacoste.ru/upload/photo/1476/DH0866GGC.jpg;10836.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fpolo-muzh%2Fmuzhskoe_polo_lacoste_sport_color_GGC%2F&i=5;Lacoste
Мужское/Одежда/Поло;94% полиэстер 6% эластан;1679754;Мужское поло Lacoste SPORT;15480.00;Артикул:DH0872|Категория:Поло|Размер:4|Цвет:тёмно-синий|Пол:Мужской;https://lacoste.ru/upload/photo/1476/DH0872CUW.jpg;10836.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fpolo-muzh%2Fmuzhskoe_polo_lacoste_sport_1_color_CUW%2F&i=5;Lacoste
Мужское/Одежда/Поло;70% хлопок 30% лён;1677985;Поло Lacoste;9480.00;Артикул:PH8322|Категория:Поло|Размер:2|Цвет:синий|Пол:Мужской;https://lacoste.ru/upload/photo/1476/PH8322NE8.jpg;6636.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fpolo-muzh%2Fpolo_lacoste_586_color_NE8%2F&i=5;Lacoste
Женское/Одежда/Толстовки;52% модал 40% полиэстер 8% эластан;1678553;Толстовка Lacoste;18980.00;Артикул:SF2201|Категория:Толстовки|Размер:36|Цвет:серый|Пол:Женский;;13286.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Ftolstovki-zhenshchiny%2Ftolstovka_lacoste_467_color_01G%2F&i=5;Lacoste
Женское/Одежда/Платья и юбки;100% полиэстер;1678439;Юбка Lacoste;14980.00;Артикул:JF0108|Категория:Платья и юбки|Размер:34, 36, 38, 40, 42, 44|Цвет:белый|Пол:Женский;https://lacoste.ru/upload/photo/1476/JF010808B.jpg;10486.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fplatya-i-yubki-zhenshchiny%2Fyubka_lacoste_color_08B%2F&i=5;Lacoste
Женское/Обувь/Кеды;Верх - 87.9% канвас 12.1% замша,подкладка - 86% канвас 14% искусственная кожа (полиуретан),низ - 100% резина;1678091;Кеды Lacoste JUMP SERVE LCE;12480.00;Артикул:743CFA0007|Категория:Кеды|Размер:35|Цвет:розовый,светло-розовый|Пол:Женский;https://lacoste.ru/upload/photo/1476/743CFA0007ALU.jpg;8736.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-zhenshchiny%2Fkedy_lacoste_jump_serve_lce_0722_2_cfa_color_ALU%2F&i=5;Lacoste
Мужское/Одежда/Нижнее белье и шорты;86% полиамид 14% эластан;1678374;Мужские шорты- бермуды Lacoste;13480.00;Артикул:FH0104|Категория:Нижнее бельё и шорты|Размер:40, 42, 48|Цвет:чёрный|Пол:Мужской;https://lacoste.ru/upload/photo/1476/FH010404S.jpg;9436.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fnizhnee_bele_i_shorty_muzhchiny%2Fmuzhskie_shorty_bermudy_lacoste_1_color_04S%2F&i=5;Lacoste
Женское/Одежда/Верхняя одежда;100% полиамид / 100% полиэстер;1638416;Женская ветровка Lacoste на молнии;33900.00;Артикул:BF0771|Категория:Верхняя одежда|Размер:34, 36, 38, 40, 42, 44|Цвет:белый|Пол:Женский;https://lacoste.ru/upload/photo/1476/BF07716B2.jpg;23730.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fverkhnyaya-odezhda-zhenshchiny%2Fzhenskaya_vetrovka_lacoste_na_molnii_color_6B2%2F&i=5;Lacoste
Женское/Обувь/Слипоны;Верх - 79.1% канвас 20.29% замша,подкладка - 82% канвас 18% искусственная кожа (полиуретан),низ - 100% резина;1678101;Слипоны Lacoste JUMP SERVE;10480.00;Артикул:743CFA0017|Категория:Слипоны|Размер:4, 5, 6, 7, 35, 45, 55, 65|Цвет:белый,голубой,розовый|Пол:Женский;https://lacoste.ru/upload/photo/1476/743CFA0017212.jpg;7336.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fslipony_zhenshchiny%2Fslipony_lacoste_jump_serve_slp_1122_1_cfa_color_212%2F&i=5;Lacoste
Мужское/Одежда/Нижнее белье и шорты;100% полиэстер;1639718;Купальные шорты Lacoste;13480.00;Артикул:MH2692|Категория:Нижнее бельё и шорты|Размер:L, M, S, XL|Цвет:красный|Пол:Мужской;https://lacoste.ru/upload/photo/1476/MH2692C9U.jpg;9436.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fnizhnee_bele_i_shorty_muzhchiny%2Fkupalnye_shorty_lacoste_98_color_C9U%2F&i=5;Lacoste
Мужское/Одежда/Толстовки;91% полиэстер 9% эластан;1678560;Толстовка Lacoste SPORT на молнии;24980.00;Артикул:SH0867|Категория:Толстовки|Размер:4|Цвет:тёмно-синий|Пол:Мужской;https://lacoste.ru/upload/photo/1476/SH0867GLW.jpg;17486.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Ftolstovki-muzhchiny%2Ftolstovka_lacoste_sport_na_molnii_color_GLW%2F&i=5;Lacoste
Мужское/Одежда/Нижнее белье и шорты;98% хлопок 2% эластан;1678385;Шорты Lacoste;12980.00;Артикул:FH0115|Категория:Нижнее бельё и шорты|Размер:40, 42, 44, 46, 48, 50|Цвет:тёмно-синий|Пол:Мужской;https://lacoste.ru/upload/photo/1476/FH011515L.jpg;9086.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fnizhnee_bele_i_shorty_muzhchiny%2Fshorty_lacoste_75_color_15L%2F&i=5;Lacoste
Женское/Одежда/Поло;70% лиоцелл 25% полиэстер 5% эластан;1627492;Поло Lacoste;12480.00;Артикул:PF0806|Категория:Поло|Размер:36|Цвет:многоцветный|Пол:Женский;https://lacoste.ru/upload/photo/1476/PF080606M.jpg;8736.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fpolo-zhenshchiny%2Fpolo_lacoste_381_color_06M%2F&i=5;Lacoste
Женское/Одежда/Платья и юбки;94% хлопок 6% эластан / 98% хлопок 2% эластан / 100% хлопок;1639129;Женское платье-поло Lacoste LIVE из особого хлопка Piqu?;20980.00;Артикул:EF1492|Категория:Платья и юбки|Размер:34, 36, 38, 40, 42, 44|Цвет:тёмно-синий|Пол:Женский;https://lacoste.ru/upload/photo/1476/EF1492HDE.jpg;14686.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fplatya-i-yubki-zhenshchiny%2Fzhenskoe_plate_polo_lacoste_live_iz_osobogo_khlopka_piqu_color_HDE%2F&i=5;Lacoste
Мужское/Одежда/Нижнее белье и шорты;98% хлопок 2% эластан;1678356;Шорты Lacoste;12980.00;Артикул:FH0115|Категория:Нижнее бельё и шорты|Размер:40, 44, 46, 48|Цвет:чёрный,серый|Пол:Мужской;https://lacoste.ru/upload/photo/1476/FH011515G.jpg;9086.00;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fnizhnee_bele_i_shorty_muzhchiny%2Fshorty_lacoste_75_color_15G%2F&i=5;Lacoste
